,name,lon,lat
697,район Бирюлёво Западное,37.652281,55.572004
698,район Бирюлёво Западное,37.651789,55.572002
699,район Бирюлёво Западное,37.651565,55.571991
700,район Бирюлёво Западное,37.651268,55.571979
701,район Бирюлёво Западное,37.651132,55.571965
702,район Бирюлёво Западное,37.650978,55.57192
703,район Бирюлёво Западное,37.650859,55.571838
704,район Бирюлёво Западное,37.650752,55.571735
705,район Бирюлёво Западное,37.650491,55.571832
706,район Бирюлёво Западное,37.650533,55.571924
707,район Бирюлёво Западное,37.650559,55.572005
708,район Бирюлёво Западное,37.650483,55.572163
709,район Бирюлёво Западное,37.650351,55.572285
710,район Бирюлёво Западное,37.650235,55.572338
711,район Бирюлёво Западное,37.650003,55.57242
712,район Бирюлёво Западное,37.649665,55.572479
713,район Бирюлёво Западное,37.645668,55.572713
714,район Бирюлёво Западное,37.64244,55.572906
715,район Бирюлёво Западное,37.637766,55.573175
716,район Бирюлёво Западное,37.635032,55.573336
717,район Бирюлёво Западное,37.63504,55.573449
718,район Бирюлёво Западное,37.632901,55.573534
719,район Бирюлёво Западное,37.63293,55.573459
720,район Бирюлёво Западное,37.630733,55.573588
721,район Бирюлёво Западное,37.630783,55.573624
722,район Бирюлёво Западное,37.628503,55.573758
723,район Бирюлёво Западное,37.62843,55.573723
724,район Бирюлёво Западное,37.623308,55.574024
725,район Бирюлёво Западное,37.617851,55.574362
726,район Бирюлёво Западное,37.613125,55.574631
727,,,
728,Басманный район,37.627874,55.759561
729,Басманный район,37.628306,55.759723
730,Басманный район,37.628458,55.75976
731,Басманный район,37.628943,55.759831
732,Басманный район,37.630918,55.760094
733,Басманный район,37.631617,55.760492
734,Басманный район,37.631799,55.760706
735,Басманный район,37.631988,55.760936
736,Басманный район,37.63216,55.761031
737,Басманный район,37.633803,55.761935
738,Басманный район,37.634313,55.762215
739,Басманный район,37.63464,55.762396
740,Басманный район,37.634699,55.762455
741,Басманный район,37.634739,55.762494
742,Басманный район,37.635423,55.763175
743,Басманный район,37.636158,55.763905
744,Басманный район,37.636632,55.764376
745,Басманный район,37.636693,55.764438
746,Басманный район,37.637226,55.76509
747,Басманный район,37.637378,55.765148
748,Басманный район,37.638065,55.765356
749,Басманный район,37.638178,55.765411
750,Басманный район,37.638652,55.765639
751,Басманный район,37.640969,55.766715
752,Басманный район,37.642615,55.767479
753,Басманный район,37.642798,55.767563
754,Басманный район,37.642932,55.767626
755,Басманный район,37.643235,55.767766
756,Басманный район,37.643314,55.767807
757,Басманный район,37.644438,55.76838
758,Басманный район,37.644696,55.768511
759,Басманный район,37.644923,55.768507
760,Басманный район,37.645408,55.768485
761,Басманный район,37.648039,55.768562
762,Басманный район,37.648113,55.768564
